timestamp_ms,snapshot_id,active_clients,total_actions,cpu_percent
1766393284750,119,1,0,25.0
1766393284809,120,1,0,20.0
1766393284865,121,1,0,0.0
1766393284920,122,1,0,0.0
1766393284975,123,1,0,0.0
1766393285032,124,1,0,16.7
1766393285087,125,1,0,0.0
1766393285144,126,1,0,0.0
1766393285198,127,1,0,0.0
1766393285253,128,1,0,0.0
1766393285308,129,1,0,0.0
1766393285363,130,1,0,0.0
1766393285418,131,1,0,16.7
1766393285474,132,1,0,0.0
1766393285530,133,1,0,0.0
1766393285584,134,1,0,0.0
1766393285641,135,1,0,20.0
1766393285698,136,1,0,0.0
1766393285754,137,1,0,0.0
1766393285809,138,1,0,28.6
1766393285864,139,1,0,0.0
1766393285919,140,1,0,0.0
1766393285975,141,1,0,0.0
1766393286030,142,1,0,20.0
1766393286086,143,1,0,0.0
1766393286143,144,1,0,16.7
1766393286199,145,1,0,0.0
1766393286254,146,1,0,20.0
1766393286310,147,1,0,0.0
1766393286365,148,1,0,0.0
1766393286422,149,1,0,0.0
1766393286477,150,1,0,0.0
1766393286535,151,1,0,0.0
1766393286590,152,1,0,0.0
1766393286645,153,1,0,16.7
1766393286700,154,1,0,0.0
1766393286756,155,1,0,0.0
1766393286810,156,1,0,0.0
1766393286868,157,1,0,25.0
1766393286930,158,1,0,40.0
1766393286983,159,1,0,0.0
1766393287037,160,1,0,0.0
1766393287093,161,1,0,0.0
1766393287149,162,1,0,20.0
1766393287205,163,1,0,0.0
1766393287263,164,1,0,0.0
1766393287321,165,1,0,0.0
1766393287379,166,1,0,33.3
1766393287435,167,1,0,33.3
1766393287489,168,1,0,0.0
1766393287544,169,1,0,0.0
1766393287597,170,1,0,0.0
1766393287652,171,1,0,0.0
1766393287708,172,1,0,20.0
1766393287762,173,1,0,0.0
1766393287816,174,1,0,0.0
1766393287871,175,1,0,20.0
1766393287926,176,1,0,0.0
1766393287981,177,1,0,0.0
1766393288035,178,1,0,20.0
1766393288090,179,1,0,0.0
1766393288145,180,1,0,0.0
1766393288200,181,1,0,20.0
1766393288255,182,1,0,0.0
1766393288310,183,1,0,0.0
1766393288365,184,1,0,33.3
1766393288421,185,1,0,0.0
1766393288476,186,1,0,0.0
1766393288530,187,1,0,0.0
1766393288585,188,1,0,16.7
1766393288641,189,1,0,0.0
1766393288695,190,1,0,0.0
1766393288751,191,1,0,0.0
1766393288807,192,1,0,20.0
1766393288862,193,1,0,0.0
1766393288917,194,1,0,0.0
1766393288973,195,1,0,20.0
1766393289028,196,1,0,0.0
1766393289084,197,1,0,20.0
1766393289143,198,1,0,20.0
1766393289200,199,1,0,0.0
1766393289259,200,1,0,20.0
1766393289317,201,1,0,0.0
1766393289375,202,1,0,33.3
1766393289429,203,1,0,0.0
1766393289484,204,1,0,0.0
1766393289540,205,1,0,0.0
1766393289595,206,1,0,0.0
1766393289648,207,1,0,20.0
1766393289703,208,1,0,0.0
1766393289758,209,1,0,16.7
1766393289813,210,1,0,0.0
1766393289867,211,1,0,0.0
1766393289924,212,1,0,0.0
1766393289978,213,1,0,16.7
1766393290034,214,1,0,0.0
1766393290093,215,1,0,0.0
1766393290152,216,1,0,16.7
1766393290207,217,1,0,0.0
1766393290263,218,1,0,0.0
1766393290319,219,1,0,0.0
1766393290373,220,1,0,0.0
1766393290428,221,1,0,20.0
1766393290482,222,1,0,0.0
1766393290539,223,1,0,16.7
1766393290595,224,1,0,0.0
1766393290649,225,1,0,0.0
1766393290706,226,1,0,0.0
1766393290760,227,1,0,16.7
1766393290815,228,1,0,0.0
1766393290871,229,1,0,0.0
1766393290926,230,1,0,16.7
1766393290981,231,1,0,0.0
1766393291036,232,1,0,0.0
1766393291091,233,1,0,0.0
1766393291146,234,1,0,16.7
1766393291203,235,1,0,0.0
1766393291259,236,1,0,0.0
1766393291315,237,1,0,0.0
1766393291371,238,1,0,0.0
1766393291425,239,1,0,20.0
1766393291480,240,1,0,0.0
1766393291536,241,1,0,16.7
1766393291592,242,1,0,0.0
1766393291648,243,1,0,0.0
1766393291703,244,1,0,20.0
1766393291758,245,1,0,0.0
1766393291814,246,1,0,0.0
1766393291869,247,1,0,0.0
1766393291923,248,1,0,0.0
1766393291979,249,1,0,28.6
1766393292035,250,1,0,20.0
1766393292090,251,1,0,0.0
1766393292145,252,1,0,0.0
1766393292208,253,1,0,20.0
1766393292265,254,1,0,0.0
1766393292321,255,1,0,20.0
1766393292377,256,1,0,0.0
1766393292434,257,1,0,20.0
1766393292488,258,1,0,0.0
1766393292542,259,1,0,0.0
1766393292597,260,1,0,0.0
1766393292656,261,1,0,20.0
1766393292716,262,1,0,0.0
1766393292779,263,1,0,20.0
1766393292840,264,1,0,20.0
1766393292897,265,1,0,0.0
1766393292958,266,1,0,25.0
1766393293013,267,1,0,0.0
1766393293074,268,1,0,20.0
1766393293132,269,1,0,20.0
1766393293190,270,1,0,25.0
1766393293257,271,1,0,33.3
1766393293316,272,1,0,0.0
1766393293372,273,1,0,16.7
1766393293434,274,1,0,20.0
1766393293495,275,1,0,25.0
1766393293556,276,1,0,0.0
1766393293617,277,1,0,33.3
1766393293677,278,1,0,0.0
1766393293740,279,1,0,20.0
1766393293802,280,1,0,0.0
1766393293861,281,1,0,40.0
1766393293921,282,1,0,0.0
1766393293979,283,1,0,0.0
1766393294041,284,1,0,33.3
1766393294102,285,1,0,25.0
1766393294161,286,1,0,0.0
1766393294227,287,1,0,16.7
1766393294291,288,1,0,20.0
1766393294351,289,1,0,0.0
1766393294415,290,1,0,20.0
1766393294471,291,1,0,0.0
1766393294525,292,1,0,0.0
1766393294579,293,1,0,20.0
1766393294634,294,1,0,0.0
1766393294688,295,1,0,0.0
1766393294742,296,1,0,16.7
1766393294796,297,1,0,0.0
1766393294853,298,1,0,0.0
1766393294909,299,1,0,0.0
1766393294969,300,1,0,33.3
1766393295026,301,1,0,0.0
1766393295085,302,1,0,20.0
1766393295154,303,1,0,16.7
1766393295211,304,1,0,0.0
1766393295270,305,1,0,40.0
1766393295329,306,1,0,0.0
1766393295390,307,1,0,40.0
1766393295450,308,1,0,0.0
1766393295508,309,1,0,25.0
1766393295567,310,1,0,0.0
1766393295630,311,1,0,28.6
1766393295689,312,1,0,0.0
1766393295753,313,1,0,33.3
1766393295811,314,1,0,0.0
1766393295872,315,1,0,20.0
1766393295933,316,1,0,25.0
1766393295992,317,1,0,33.3
1766393296054,318,1,0,0.0
1766393296115,319,1,0,33.3
1766393296175,320,1,0,0.0
1766393296234,321,1,0,25.0
1766393296300,322,1,0,33.3
1766393296363,323,1,0,0.0
1766393296425,324,1,0,20.0
1766393296483,325,1,0,0.0
1766393296540,326,1,0,0.0
1766393296601,327,1,0,33.3
1766393296660,328,1,0,25.0
1766393296723,329,1,0,25.0
1766393296785,330,1,0,20.0
1766393296846,331,1,0,0.0
1766393296906,332,1,0,33.3
1766393296968,333,1,0,0.0
1766393297031,334,1,0,20.0
1766393297092,335,1,0,0.0
1766393297151,336,1,0,0.0
1766393297207,337,1,0,16.7
1766393297272,338,1,0,20.0
1766393297333,339,1,0,25.0
1766393297390,340,1,0,0.0
1766393297451,341,1,0,40.0
1766393297507,342,1,0,0.0
1766393297564,343,1,0,16.7
1766393297633,344,1,0,20.0
1766393297699,345,1,0,16.7
1766393297755,346,1,0,0.0
1766393297817,347,1,0,20.0
1766393297879,348,1,0,20.0
1766393297944,349,1,0,20.0
1766393298000,350,1,0,0.0
1766393298060,351,1,0,20.0
1766393298127,352,1,0,0.0
1766393298190,353,1,0,40.0
1766393298255,354,1,0,0.0
1766393298314,355,1,0,0.0
1766393298378,356,1,0,20.0
1766393298442,357,1,0,16.7
1766393298501,358,1,0,0.0
1766393298559,359,1,0,0.0
1766393298630,360,1,0,16.7
1766393298694,361,1,0,20.0
1766393298756,362,1,0,0.0
1766393298816,363,1,0,0.0
1766393298880,364,1,0,0.0
1766393298943,365,1,0,0.0
1766393299000,366,1,0,0.0
1766393299063,367,1,0,14.3
1766393299126,368,1,0,0.0
1766393299185,369,1,0,20.0
1766393299244,370,1,0,0.0
1766393299311,371,1,0,0.0
1766393299369,372,1,0,0.0
1766393299432,373,1,0,0.0
1766393299489,374,1,0,0.0
1766393299553,375,1,0,20.0
1766393299621,376,1,0,0.0
1766393299682,377,1,0,0.0
1766393299742,378,1,0,20.0
1766393299805,379,1,0,0.0
1766393299868,380,1,0,0.0
1766393299926,381,1,0,0.0
1766393299982,382,1,0,40.0
1766393300038,383,1,0,0.0
1766393300095,384,1,0,0.0
1766393300153,385,1,0,0.0
1766393300211,386,1,0,0.0
1766393300279,387,1,0,0.0
1766393300337,388,1,0,16.7
1766393300400,389,1,0,0.0
1766393300462,390,1,0,20.0
1766393300518,391,1,0,0.0
1766393300584,392,1,0,20.0
1766393300653,393,1,0,0.0
1766393300712,394,1,0,0.0
1766393300772,395,1,0,0.0
1766393300832,396,1,0,16.7
1766393300895,397,1,0,25.0
1766393300953,398,1,0,0.0
1766393301009,399,1,0,0.0
1766393301072,400,1,0,0.0
1766393301134,401,1,0,0.0
1766393301193,402,1,0,0.0
1766393301256,403,1,0,16.7
1766393301317,404,1,0,20.0
1766393301380,405,1,0,20.0
1766393301440,406,1,0,0.0
1766393301507,407,1,0,0.0
1766393301566,408,1,0,20.0
1766393301629,409,1,0,0.0
1766393301697,410,1,0,16.7
1766393301756,411,1,0,0.0
1766393301839,412,1,0,0.0
1766393301902,413,1,0,20.0
1766393301967,414,1,0,0.0
1766393302033,415,1,0,20.0
1766393302089,416,1,0,0.0
1766393302153,417,1,0,0.0
1766393302218,418,1,0,0.0
1766393302275,419,1,0,33.3
1766393302341,420,1,0,0.0
1766393302399,421,1,0,0.0
1766393302460,422,1,0,0.0
1766393302527,423,1,0,0.0
1766393302590,424,1,0,16.7
1766393302660,425,1,0,16.7
1766393302725,426,1,0,0.0
1766393302783,427,1,0,0.0
1766393302851,428,1,0,0.0
1766393302911,429,1,0,16.7
1766393302974,430,1,0,0.0
1766393303028,431,1,0,20.0
1766393303089,432,1,0,0.0
1766393303147,433,1,0,0.0
1766393303209,434,1,0,0.0
1766393303275,435,1,0,0.0
1766393303331,436,1,0,0.0
1766393303396,437,1,0,25.0
1766393303457,438,1,0,20.0
1766393303518,439,1,0,0.0
1766393303575,440,1,0,25.0
1766393303641,441,1,0,16.7
1766393303703,442,1,0,0.0
1766393303762,443,1,0,20.0
1766393303822,444,1,0,0.0
1766393303883,445,1,0,20.0
1766393303944,446,1,0,0.0
1766393304006,447,1,0,20.0
1766393304067,448,1,0,0.0
1766393304133,449,1,0,16.7
1766393304195,450,1,0,0.0
1766393304249,451,1,0,0.0
1766393304311,452,1,0,0.0
1766393304368,453,1,0,0.0
1766393304422,454,1,0,16.7
1766393304483,455,1,0,0.0
1766393304540,456,1,0,0.0
1766393304600,457,1,0,0.0
1766393304653,458,1,0,0.0
1766393304708,459,1,0,0.0
1766393304770,460,1,0,0.0
1766393304827,461,1,0,0.0
1766393304885,462,1,0,0.0
1766393304940,463,1,0,0.0
1766393304996,464,1,0,16.7
1766393305050,465,1,0,0.0
1766393305110,466,1,0,0.0
1766393305169,467,1,0,0.0
1766393305226,468,1,0,0.0
1766393305286,469,1,0,0.0
1766393305341,470,1,0,0.0
1766393305400,471,1,0,0.0
1766393305458,472,1,0,16.7
1766393305511,473,1,0,0.0
1766393305572,474,1,0,0.0
1766393305631,475,1,0,0.0
1766393305686,476,1,0,0.0
1766393305744,477,1,0,0.0
1766393305808,478,1,0,16.7
1766393305868,479,1,0,0.0
1766393305926,480,1,0,0.0
1766393305983,481,1,0,0.0
1766393306037,482,1,0,0.0
1766393306096,483,1,0,0.0
1766393306150,484,1,0,0.0
1766393306208,485,1,0,33.3
1766393306265,486,1,0,0.0
1766393306321,487,1,0,0.0
1766393306379,488,1,0,0.0
1766393306437,489,1,0,0.0
1766393306492,490,1,0,20.0
1766393306553,491,1,0,0.0
1766393306611,492,1,0,0.0
1766393306665,493,1,0,0.0
1766393306722,494,1,0,0.0
1766393306775,495,1,0,0.0
1766393306831,496,1,0,0.0
1766393306886,497,1,0,0.0
1766393306947,498,1,0,0.0
1766393307004,499,1,0,20.0
1766393307058,500,1,0,16.7
1766393307119,501,1,0,0.0
1766393307173,502,1,0,0.0
1766393307229,503,1,0,0.0
1766393307286,504,1,0,0.0
1766393307345,505,1,0,0.0
1766393307401,506,1,0,33.3
1766393307457,507,1,0,0.0
1766393307524,508,1,0,0.0
1766393307578,509,1,0,0.0
1766393307632,510,1,0,20.0
1766393307685,511,1,0,0.0
1766393307741,512,1,0,0.0
1766393307795,513,1,0,0.0
1766393307850,514,1,0,0.0
1766393307905,515,1,0,0.0
1766393307959,516,1,0,33.3
1766393308014,517,1,0,0.0
1766393308068,518,1,0,0.0
1766393308125,519,1,0,0.0
1766393308178,520,1,0,0.0
1766393308234,521,1,0,0.0
1766393308288,522,1,0,0.0
1766393308342,523,1,0,0.0
1766393308397,524,1,0,0.0
1766393308451,525,1,0,0.0
1766393308505,526,1,0,0.0
1766393308562,527,1,0,0.0
1766393308616,528,1,0,20.0
1766393308670,529,1,0,0.0
1766393308724,530,1,0,0.0
1766393308777,531,1,0,0.0
1766393308832,532,1,0,0.0
1766393308886,533,1,0,0.0
1766393308941,534,1,0,0.0
1766393308996,535,1,0,0.0
1766393309049,536,1,0,0.0
1766393309105,537,1,0,0.0
1766393309159,538,1,0,0.0
1766393309213,539,1,0,0.0
1766393309268,540,1,0,0.0
1766393309322,541,1,0,16.7
1766393309376,542,1,0,0.0
1766393309430,543,1,0,0.0
1766393309484,544,1,0,0.0
1766393309538,545,1,0,0.0
1766393309592,546,1,0,20.0
1766393309645,547,1,0,0.0
1766393309699,548,1,0,0.0
1766393309755,549,1,0,0.0
1766393309812,550,1,0,0.0
1766393309867,551,1,0,0.0
1766393309922,552,1,0,0.0
1766393309976,553,1,0,0.0
1766393310029,554,1,0,0.0
1766393310084,555,1,0,0.0
1766393310140,556,1,0,16.7
1766393310196,557,1,0,0.0
1766393310250,558,1,0,0.0
1766393310304,559,1,0,0.0
1766393310358,560,1,0,0.0
1766393310412,561,1,0,0.0
1766393310467,562,1,0,0.0
1766393310520,563,1,0,0.0
1766393310576,564,1,0,0.0
1766393310630,565,1,0,16.7
1766393310684,566,1,0,0.0
1766393310739,567,1,0,0.0
1766393310793,568,1,0,0.0
1766393310846,569,1,0,0.0
1766393310901,570,1,0,0.0
1766393310956,571,1,0,0.0
1766393311010,572,1,0,0.0
1766393311064,573,1,0,0.0
1766393311118,574,1,0,0.0
1766393311173,575,1,0,0.0
1766393311227,576,1,0,0.0
1766393311280,577,1,0,0.0
1766393311334,578,1,0,0.0
1766393311388,579,1,0,33.3
1766393311442,580,1,0,0.0
1766393311496,581,1,0,0.0
1766393311550,582,1,0,0.0
1766393311604,583,1,0,0.0
1766393311658,584,1,0,0.0
1766393311712,585,1,0,0.0
1766393311767,586,1,0,0.0
1766393311821,587,1,0,0.0
1766393311875,588,1,0,0.0
1766393311928,589,1,0,0.0
1766393311982,590,1,0,0.0
1766393312036,591,1,0,0.0
1766393312090,592,1,0,0.0
1766393312144,593,1,0,16.7
1766393312199,594,1,0,0.0
1766393312252,595,1,0,0.0
1766393312307,596,1,0,0.0
1766393312362,597,1,0,0.0
1766393312417,598,1,0,0.0
1766393312471,599,1,0,0.0
1766393312525,600,1,0,0.0
1766393312579,601,1,0,0.0
1766393312633,602,1,0,0.0
1766393312688,603,1,0,20.0
1766393312742,604,1,0,0.0
1766393312796,605,1,0,0.0
1766393312851,606,1,0,0.0
1766393312905,607,1,0,0.0
1766393312959,608,1,0,0.0
1766393313013,609,1,0,0.0
1766393313067,610,1,0,0.0
1766393313121,611,1,0,16.7
1766393313175,612,1,0,0.0
1766393313229,613,1,0,0.0
1766393313283,614,1,0,0.0
1766393313337,615,1,0,0.0
1766393313390,616,1,0,0.0
1766393313444,617,1,0,0.0
1766393313499,618,1,0,0.0
1766393313553,619,1,0,0.0
1766393313606,620,1,0,0.0
1766393313660,621,1,0,0.0
1766393313714,622,1,0,0.0
1766393313768,623,1,0,0.0
1766393313821,624,1,0,0.0
1766393313875,625,1,0,0.0
1766393313929,626,1,0,20.0
1766393313983,627,1,0,0.0
1766393314036,628,1,0,0.0
1766393314090,629,1,0,0.0
1766393314145,630,1,0,0.0
1766393314198,631,1,0,0.0
1766393314252,632,1,0,0.0
1766393314305,633,1,0,0.0
1766393314360,634,1,0,0.0
1766393314415,635,1,0,0.0
1766393314469,636,1,0,0.0
1766393314523,637,1,0,0.0
1766393314577,638,1,0,0.0
1766393314631,639,1,0,16.7
1766393314685,640,1,0,0.0
1766393314739,641,1,0,0.0
1766393314793,642,1,0,0.0
1766393314847,643,1,0,0.0
1766393314901,644,1,0,0.0
1766393314954,645,1,0,0.0
1766393315008,646,1,0,0.0
1766393315062,647,1,0,0.0
1766393315115,648,1,0,0.0
1766393315169,649,1,0,0.0
1766393315224,650,1,0,0.0
1766393315279,651,1,0,16.7
1766393315334,652,1,0,0.0
1766393315388,653,1,0,0.0
1766393315442,654,1,0,0.0
1766393315498,655,1,0,0.0
1766393315552,656,1,0,0.0
1766393315605,657,1,0,0.0
1766393315660,658,1,0,0.0
1766393315714,659,1,0,0.0
1766393315768,660,1,0,0.0
1766393315821,661,1,0,0.0
1766393315876,662,1,0,0.0
1766393315930,663,1,0,0.0
1766393315984,664,1,0,0.0
1766393316038,665,1,0,0.0
1766393316091,666,1,0,0.0
1766393316149,667,1,0,20.0
1766393316203,668,1,0,0.0
1766393316257,669,1,0,0.0
1766393316312,670,1,0,0.0
1766393316366,671,1,0,0.0
1766393316420,672,1,0,0.0
1766393316474,673,1,0,0.0
1766393316528,674,1,0,14.3
1766393316582,675,1,0,0.0
1766393316636,676,1,0,0.0
1766393316690,677,1,0,0.0
1766393316744,678,1,0,0.0
1766393316798,679,1,0,0.0
1766393316852,680,1,0,0.0
1766393316906,681,1,0,0.0
1766393316961,682,1,0,0.0
1766393317015,683,1,0,0.0
1766393317069,684,1,0,0.0
1766393317123,685,1,0,0.0
1766393317178,686,1,0,16.7
1766393317232,687,1,0,0.0
1766393317286,688,1,0,0.0
1766393317340,689,1,0,0.0
1766393317394,690,1,0,0.0
1766393317448,691,1,0,0.0
1766393317502,692,1,0,0.0
1766393317555,693,1,0,0.0
1766393317610,694,1,0,0.0
1766393317664,695,1,0,0.0
1766393317718,696,1,0,0.0
1766393317772,697,1,0,0.0
1766393317826,698,1,0,0.0
1766393317882,699,1,0,16.7
1766393317935,700,1,0,0.0
1766393317989,701,1,0,0.0
1766393318044,702,1,0,0.0
1766393318098,703,1,0,0.0
1766393318153,704,1,0,0.0
1766393318206,705,1,0,0.0
1766393318261,706,1,0,16.7
1766393318314,707,1,0,0.0
1766393318367,708,1,0,0.0
1766393318421,709,1,0,0.0
1766393318475,710,1,0,0.0
1766393318529,711,1,0,0.0
1766393318583,712,1,0,0.0
1766393318637,713,1,0,0.0
1766393318690,714,1,0,0.0
1766393318743,715,1,0,0.0
1766393318797,716,1,0,0.0
1766393318851,717,1,0,0.0
1766393318905,718,1,0,0.0
1766393318959,719,1,0,20.0
1766393319014,720,1,0,0.0
1766393319068,721,1,0,0.0
1766393319122,722,1,0,0.0
1766393319175,723,1,0,0.0
1766393319228,724,1,0,0.0
1766393319282,725,1,0,0.0
1766393319336,726,1,0,0.0
1766393319389,727,1,0,0.0
1766393319444,728,1,0,0.0
1766393319497,729,1,0,0.0
1766393319551,730,1,0,0.0
1766393319605,731,1,0,16.7
1766393319659,732,1,0,0.0
1766393319713,733,1,0,0.0
1766393319768,734,1,0,0.0
1766393319821,735,1,0,0.0
1766393319875,736,1,0,0.0
1766393319928,737,1,0,0.0
1766393319982,738,1,0,0.0
1766393320037,739,1,0,0.0
1766393320091,740,1,0,0.0
1766393320146,741,1,0,20.0
1766393320199,742,1,0,0.0
1766393320254,743,1,0,0.0
1766393320308,744,1,0,0.0
1766393320362,745,1,0,0.0
1766393320417,746,1,0,0.0
1766393320471,747,1,0,0.0
1766393320525,748,1,0,0.0
1766393320578,749,1,0,0.0
1766393320631,750,1,0,0.0
1766393320685,751,1,0,0.0
1766393320739,752,1,0,0.0
1766393320793,753,1,0,20.0
1766393320848,754,1,0,0.0
1766393320902,755,1,0,0.0
1766393320958,756,1,0,0.0
1766393321012,757,1,0,0.0
1766393321067,758,1,0,0.0
1766393321121,759,1,0,0.0
1766393321175,760,1,0,0.0
1766393321229,761,1,0,0.0
1766393321283,762,1,0,0.0
1766393321336,763,1,0,16.7
1766393321390,764,1,0,0.0
1766393321443,765,1,0,0.0
1766393321497,766,1,0,0.0
1766393321550,767,1,0,0.0
1766393321603,768,1,0,0.0
1766393321657,769,1,0,0.0
1766393321711,770,1,0,0.0
1766393321764,771,1,0,0.0
1766393321817,772,1,0,16.7
1766393321870,773,1,0,0.0
1766393321925,774,1,0,0.0
1766393321979,775,1,0,0.0
1766393322033,776,1,0,0.0
1766393322088,777,1,0,0.0
1766393322142,778,1,0,0.0
1766393322196,779,1,0,0.0
1766393322250,780,1,0,0.0
1766393322303,781,1,0,16.7
1766393322358,782,1,0,0.0
1766393322412,783,1,0,0.0
1766393322466,784,1,0,0.0
1766393322520,785,1,0,0.0
1766393322574,786,1,0,0.0
1766393322631,787,1,0,0.0
1766393322685,788,1,0,0.0
1766393322739,789,1,0,0.0
1766393322793,790,1,0,0.0
1766393322846,791,1,0,20.0
1766393322900,792,1,0,0.0
1766393322953,793,1,0,0.0
1766393323007,794,1,0,0.0
1766393323063,795,1,0,0.0
1766393323118,796,1,0,0.0
1766393323173,797,1,0,0.0
1766393323226,798,1,0,0.0
1766393323280,799,1,0,0.0
1766393323334,800,1,0,0.0
1766393323389,801,1,0,0.0
1766393323442,802,1,0,0.0
1766393323496,803,1,0,0.0
1766393323550,804,1,0,0.0
1766393323605,805,1,0,16.7
1766393323659,806,1,0,0.0
1766393323712,807,1,0,0.0
1766393323766,808,1,0,0.0
1766393323821,809,1,0,0.0
1766393323875,810,1,0,0.0
1766393323929,811,1,0,0.0
1766393323983,812,1,0,0.0
1766393324037,813,1,0,0.0
1766393324091,814,1,0,0.0
1766393324145,815,1,0,0.0
1766393324199,816,1,0,20.0
1766393324252,817,1,0,0.0
1766393324307,818,1,0,0.0
1766393324362,819,1,0,0.0
1766393324416,820,1,0,0.0
1766393324470,821,1,0,0.0
1766393324524,822,1,0,0.0
1766393324577,823,1,0,0.0
1766393324632,824,1,0,0.0
1766393324686,825,1,0,0.0
1766393324741,826,1,0,33.3
1766393324796,827,1,0,0.0
1766393324851,828,1,0,0.0
1766393324905,829,1,0,0.0
1766393324963,830,1,0,0.0
1766393325017,831,1,0,0.0
1766393325072,832,1,0,0.0
1766393325126,833,1,0,0.0
1766393325180,834,1,0,0.0
1766393325233,835,1,0,0.0
1766393325287,836,1,0,0.0
1766393325341,837,1,0,0.0
1766393325395,838,1,0,16.7
1766393325449,839,1,0,0.0
1766393325503,840,1,0,0.0
1766393325557,841,1,0,0.0
1766393325611,842,1,0,0.0
1766393325665,843,1,0,0.0
1766393325719,844,1,0,0.0
1766393325773,845,1,0,16.7
1766393325827,846,1,0,0.0
1766393325880,847,1,0,0.0
1766393325934,848,1,0,0.0
1766393325988,849,1,0,0.0
1766393326042,850,1,0,0.0
1766393326097,851,1,0,0.0
1766393326151,852,1,0,0.0
1766393326206,853,1,0,0.0
1766393326260,854,1,0,0.0
1766393326314,855,1,0,0.0
1766393326368,856,1,0,16.7
1766393326422,857,1,0,0.0
1766393326476,858,1,0,0.0
1766393326530,859,1,0,0.0
1766393326583,860,1,0,0.0
1766393326638,861,1,0,0.0
1766393326693,862,1,0,0.0
1766393326747,863,1,0,0.0
1766393326801,864,1,0,0.0
1766393326855,865,1,0,0.0
1766393326909,866,1,0,0.0
1766393326964,867,1,0,0.0
1766393327017,868,1,0,0.0
1766393327071,869,1,0,0.0
1766393327126,870,1,0,0.0
